Date	Open	High	Low	Close*	Adj Close**	Volume
9-Apr-20	"23,690.66"	"24,008.99"	"23,504.09"	"23,719.37"	"23,719.37"	"5,664,000"
8-Apr-20	"22,893.47"	"23,513.40"	"22,682.99"	"23,433.57"	"23,433.57"	"4,727,400"
7-Apr-20	"23,537.44"	"23,617.24"	"22,634.45"	"22,653.86"	"22,653.86"	"5,946,600"
6-Apr-20	"21,693.63"	"22,783.45"	"21,693.63"	"22,679.99"	"22,679.99"	"6,107,600"
3-Apr-20	"21,285.93"	"21,447.81"	"20,863.09"	"21,052.53"	"21,052.53"	"4,500,100"
2-Apr-20	"20,819.46"	"21,477.77"	"20,735.02"	"21,413.44"	"21,413.44"	"5,295,400"
1-Apr-20	"21,227.38"	"21,487.24"	"20,784.43"	"20,943.51"	"20,943.51"	"5,066,800"
31-Mar-20	"22,208.42"	"22,480.37"	"21,852.08"	"21,917.16"	"21,917.16"	"5,712,100"
30-Mar-20	"21,678.22"	"22,378.09"	"21,522.08"	"22,327.48"	"22,327.48"	"5,455,400"
27-Mar-20	"21,898.47"	"22,327.57"	"21,469.27"	"21,636.78"	"21,636.78"	"5,888,300"
26-Mar-20	"21,468.38"	"22,595.06"	"21,427.10"	"22,552.17"	"22,552.17"	"7,051,800"
25-Mar-20	"21,050.34"	"22,019.93"	"20,538.34"	"21,200.55"	"21,200.55"	"7,963,200"
24-Mar-20	"19,722.19"	"20,737.70"	"19,649.25"	"20,704.91"	"20,704.91"	"7,993,400"
23-Mar-20	"19,028.36"	"19,121.01"	"18,213.65"	"18,591.93"	"18,591.93"	"7,879,700"
20-Mar-20	"20,253.15"	"20,531.26"	"19,094.27"	"19,173.98"	"19,173.98"	"8,722,900"
19-Mar-20	"19,830.01"	"20,442.63"	"19,177.13"	"20,087.19"	"20,087.19"	"7,803,000"
18-Mar-20	"20,188.69"	"20,489.33"	"18,917.46"	"19,898.92"	"19,898.92"	"8,713,600"
17-Mar-20	"20,487.05"	"21,379.35"	"19,882.26"	"21,237.38"	"21,237.38"	"7,930,600"
16-Mar-20	"20,917.53"	"21,768.28"	"20,116.46"	"20,188.52"	"20,188.52"	"7,701,300"
13-Mar-20	"21,973.82"	"23,189.76"	"21,285.37"	"23,185.62"	"23,185.62"	"8,430,800"
12-Mar-20	"22,184.71"	"22,837.95"	"21,154.46"	"21,200.62"	"21,200.62"	"9,082,600"
11-Mar-20	"24,604.63"	"24,604.63"	"23,328.32"	"23,553.22"	"23,553.22"	"6,639,600"
10-Mar-20	"24,453.00"	"25,020.99"	"23,690.34"	"25,018.16"	"25,018.16"	"6,548,600"
9-Mar-20	"24,992.36"	"24,992.36"	"23,706.07"	"23,851.02"	"23,851.02"	"7,504,300"
6-Mar-20	"25,457.21"	"25,994.38"	"25,226.62"	"25,864.78"	"25,864.78"	"5,997,800"
5-Mar-20	"26,671.92"	"26,671.92"	"25,943.33"	"26,121.28"	"26,121.28"	"4,773,700"
4-Mar-20	"26,383.68"	"27,102.34"	"26,286.31"	"27,090.86"	"27,090.86"	"4,575,900"
3-Mar-20	"26,762.47"	"27,084.59"	"25,706.28"	"25,917.41"	"25,917.41"	"6,470,800"
2-Mar-20	"25,590.51"	"26,706.17"	"25,391.96"	"26,703.32"	"26,703.32"	"6,372,000"
28-Feb-20	"25,270.83"	"25,494.24"	"24,681.01"	"25,409.36"	"25,409.36"	"9,159,900"
27-Feb-20	"26,526.00"	"26,775.31"	"25,752.82"	"25,766.64"	"25,766.64"	"6,649,800"
26-Feb-20	"27,159.46"	"27,542.78"	"26,890.97"	"26,957.59"	"26,957.59"	"4,724,500"
25-Feb-20	"28,037.65"	"28,149.20"	"26,997.62"	"27,081.36"	"27,081.36"	"5,132,700"
24-Feb-20	"28,402.93"	"28,402.93"	"27,912.44"	"27,960.80"	"27,960.80"	"4,525,800"
21-Feb-20	"29,146.53"	"29,146.53"	"28,892.70"	"28,992.41"	"28,992.41"	"3,112,100"
20-Feb-20	"29,296.25"	"29,368.45"	"28,959.65"	"29,219.98"	"29,219.98"	"2,877,800"
19-Feb-20	"29,312.70"	"29,409.09"	"29,274.38"	"29,348.03"	"29,348.03"	"2,406,400"
18-Feb-20	"29,282.78"	"29,330.16"	"29,116.81"	"29,232.19"	"29,232.19"	"2,566,000"
14-Feb-20	"29,440.47"	"29,463.04"	"29,283.18"	"29,398.08"	"29,398.08"	"2,310,000"
13-Feb-20	"29,436.03"	"29,535.40"	"29,345.93"	"29,423.31"	"29,423.31"	"2,911,500"
12-Feb-20	"29,406.75"	"29,568.57"	"29,406.75"	"29,551.42"	"29,551.42"	"3,095,300"
11-Feb-20	"29,390.71"	"29,415.39"	"29,210.47"	"29,276.34"	"29,276.34"	"2,795,400"
10-Feb-20	"28,995.66"	"29,278.07"	"28,995.66"	"29,276.82"	"29,276.82"	"2,505,100"
7-Feb-20	"29,286.92"	"29,286.92"	"29,056.98"	"29,102.51"	"29,102.51"	"2,528,600"
6-Feb-20	"29,388.58"	"29,408.05"	"29,246.93"	"29,379.77"	"29,379.77"	"2,637,000"
5-Feb-20	"29,048.73"	"29,308.89"	"29,000.85"	"29,290.85"	"29,290.85"	"3,575,400"
4-Feb-20	"28,696.74"	"28,904.88"	"28,696.74"	"28,807.63"	"28,807.63"	"3,327,500"
3-Feb-20	"28,319.65"	"28,630.39"	"28,319.65"	"28,399.81"	"28,399.81"	"3,079,100"
31-Jan-20	"28,813.04"	"28,813.04"	"28,169.53"	"28,256.03"	"28,256.03"	"4,038,900"
30-Jan-20	"28,640.16"	"28,879.71"	"28,489.76"	"28,859.44"	"28,859.44"	"3,268,500"
29-Jan-20	"28,820.53"	"28,944.24"	"28,728.19"	"28,734.45"	"28,734.45"	"3,022,900"
28-Jan-20	"28,594.28"	"28,823.23"	"28,575.75"	"28,722.85"	"28,722.85"	"3,301,400"
27-Jan-20	"28,542.49"	"28,671.79"	"28,440.47"	"28,535.80"	"28,535.80"	"3,372,700"
24-Jan-20	"29,230.39"	"29,288.79"	"28,843.31"	"28,989.73"	"28,989.73"	"3,800,100"
23-Jan-20	"29,111.02"	"29,190.47"	"28,966.98"	"29,160.09"	"29,160.09"	"3,070,600"
22-Jan-20	"29,263.63"	"29,320.20"	"29,172.26"	"29,186.27"	"29,186.27"	"2,834,400"
21-Jan-20	"29,269.05"	"29,341.21"	"29,146.47"	"29,196.04"	"29,196.04"	"3,206,400"
17-Jan-20	"29,313.31"	"29,373.62"	"29,289.91"	"29,348.10"	"29,348.10"	"3,218,200"
16-Jan-20	"29,131.95"	"29,300.32"	"29,131.95"	"29,297.64"	"29,297.64"	"2,521,100"
15-Jan-20	"28,901.80"	"29,127.59"	"28,897.35"	"29,030.22"	"29,030.22"	"2,602,700"
14-Jan-20	"28,895.50"	"29,054.16"	"28,872.27"	"28,939.67"	"28,939.67"	"2,874,400"
13-Jan-20	"28,869.01"	"28,909.91"	"28,819.43"	"28,907.05"	"28,907.05"	"2,498,300"
10-Jan-20	"28,977.52"	"29,009.07"	"28,789.10"	"28,823.77"	"28,823.77"	"2,378,300"
9-Jan-20	"28,851.97"	"28,988.01"	"28,844.31"	"28,956.90"	"28,956.90"	"2,750,600"
8-Jan-20	"28,556.14"	"28,866.18"	"28,522.51"	"28,745.09"	"28,745.09"	"2,917,500"
7-Jan-20	"28,639.18"	"28,685.50"	"28,565.28"	"28,583.68"	"28,583.68"	"2,589,000"
6-Jan-20	"28,465.50"	"28,708.02"	"28,418.63"	"28,703.38"	"28,703.38"	"2,527,600"
3-Jan-20	"28,553.33"	"28,716.31"	"28,500.36"	"28,634.88"	"28,634.88"	"2,395,900"
2-Jan-20	"28,638.97"	"28,872.80"	"28,627.77"	"28,868.80"	"28,868.80"	"2,518,200"
31-Dec-19	"28,414.64"	"28,547.35"	"28,376.49"	"28,538.44"	"28,538.44"	"1,933,400"
30-Dec-19	"28,654.76"	"28,664.69"	"28,428.98"	"28,462.14"	"28,462.14"	"1,816,000"
27-Dec-19	"28,675.34"	"28,701.66"	"28,608.98"	"28,645.26"	"28,645.26"	"1,822,800"
26-Dec-19	"28,539.46"	"28,624.10"	"28,535.15"	"28,621.39"	"28,621.39"	"1,559,700"
24-Dec-19	"28,572.57"	"28,576.80"	"28,503.21"	"28,515.45"	"28,515.45"	"861,500"
23-Dec-19	"28,491.78"	"28,582.49"	"28,491.78"	"28,551.53"	"28,551.53"	"2,235,300"
20-Dec-19	"28,608.64"	"28,608.64"	"28,445.60"	"28,455.09"	"28,455.09"	"6,037,800"
19-Dec-19	"28,278.31"	"28,381.48"	"28,278.24"	"28,376.96"	"28,376.96"	"2,625,700"
18-Dec-19	"28,291.44"	"28,323.25"	"28,239.28"	"28,239.28"	"28,239.28"	"2,898,900"
17-Dec-19	"28,221.75"	"28,328.63"	"28,220.56"	"28,267.16"	"28,267.16"	"2,867,700"
16-Dec-19	"28,191.67"	"28,337.49"	"28,191.67"	"28,235.89"	"28,235.89"	"2,867,700"
13-Dec-19	"28,123.64"	"28,290.73"	"28,028.32"	"28,135.38"	"28,135.38"	"2,506,600"
12-Dec-19	"27,898.34"	"28,224.95"	"27,859.87"	"28,132.05"	"28,132.05"	"2,777,400"
11-Dec-19	"27,867.31"	"27,925.50"	"27,801.80"	"27,911.30"	"27,911.30"	"2,135,100"
10-Dec-19	"27,900.65"	"27,949.02"	"27,804.00"	"27,881.72"	"27,881.72"	"2,132,500"
9-Dec-19	"27,987.05"	"28,010.42"	"27,906.14"	"27,909.60"	"27,909.60"	"2,170,000"
6-Dec-19	"27,839.68"	"28,035.85"	"27,839.68"	"28,015.06"	"28,015.06"	"2,233,100"
5-Dec-19	"27,736.05"	"27,745.20"	"27,562.80"	"27,677.79"	"27,677.79"	"2,086,000"
4-Dec-19	"27,634.63"	"27,727.45"	"27,612.08"	"27,649.78"	"27,649.78"	"2,182,000"
3-Dec-19	"27,501.98"	"27,524.74"	"27,325.13"	"27,502.81"	"27,502.81"	"2,753,500"
2-Dec-19	"28,109.74"	"28,109.84"	"27,782.35"	"27,783.04"	"27,783.04"	"2,366,100"
29-Nov-19	"28,103.16"	"28,119.51"	"28,042.53"	"28,051.41"	"28,051.41"	"1,206,300"
27-Nov-19	"28,156.47"	"28,174.97"	"28,075.23"	"28,164.00"	"28,164.00"	"1,982,100"
26-Nov-19	"28,080.75"	"28,146.02"	"28,042.21"	"28,121.68"	"28,121.68"	"3,240,500"
25-Nov-19	"27,917.77"	"28,068.69"	"27,917.77"	"28,066.47"	"28,066.47"	"2,484,200"
22-Nov-19	"27,831.23"	"27,898.46"	"27,773.98"	"27,875.62"	"27,875.62"	"2,147,800"
21-Nov-19	"27,820.28"	"27,828.33"	"27,708.34"	"27,766.29"	"27,766.29"	"2,320,200"
20-Nov-19	"27,879.55"	"27,897.28"	"27,675.28"	"27,821.09"	"27,821.09"	"2,581,400"
19-Nov-19	"28,079.76"	"28,090.21"	"27,894.52"	"27,934.02"	"27,934.02"	"2,458,900"
18-Nov-19	"27,993.22"	"28,040.97"	"27,969.24"	"28,036.22"	"28,036.22"	"2,523,200"
15-Nov-19	"27,843.54"	"28,004.89"	"27,843.54"	"28,004.89"	"28,004.89"	"2,837,200"
14-Nov-19	"27,757.20"	"27,800.71"	"27,676.97"	"27,781.96"	"27,781.96"	"3,039,700"
13-Nov-19	"27,622.04"	"27,806.40"	"27,587.20"	"27,783.59"	"27,783.59"	"2,783,900"
12-Nov-19	"27,701.59"	"27,770.86"	"27,635.32"	"27,691.49"	"27,691.49"	"2,136,700"
11-Nov-19	"27,580.66"	"27,714.39"	"27,517.67"	"27,691.49"	"27,691.49"	"2,023,500"
8-Nov-19	"27,686.20"	"27,694.95"	"27,578.97"	"27,681.24"	"27,681.24"	"2,214,400"
7-Nov-19	"27,590.16"	"27,774.67"	"27,590.16"	"27,674.80"	"27,674.80"	"2,590,200"
6-Nov-19	"27,502.74"	"27,526.05"	"27,407.81"	"27,492.56"	"27,492.56"	"2,379,100"
5-Nov-19	"27,500.23"	"27,560.36"	"27,453.55"	"27,492.63"	"27,492.63"	"2,863,500"
4-Nov-19	"27,402.06"	"27,517.58"	"27,402.06"	"27,462.11"	"27,462.11"	"2,730,300"
1-Nov-19	"27,142.95"	"27,347.43"	"27,142.95"	"27,347.36"	"27,347.36"	"2,708,700"
31-Oct-19	"27,188.37"	"27,188.37"	"26,918.29"	"27,046.23"	"27,046.23"	"2,738,300"
30-Oct-19	"27,110.71"	"27,204.36"	"26,999.64"	"27,186.69"	"27,186.69"	"2,317,500"
29-Oct-19	"27,061.07"	"27,165.94"	"27,039.76"	"27,071.46"	"27,071.46"	"2,696,100"
28-Oct-19	"27,040.33"	"27,167.88"	"27,028.71"	"27,090.72"	"27,090.72"	"2,907,700"
25-Oct-19	"26,789.61"	"27,015.37"	"26,765.68"	"26,958.06"	"26,958.06"	"2,746,100"
24-Oct-19	"26,893.93"	"26,931.78"	"26,714.34"	"26,805.53"	"26,805.53"	"2,535,900"
23-Oct-19	"26,835.24"	"26,896.89"	"26,745.00"	"26,833.95"	"26,833.95"	"2,476,800"
22-Oct-19	"26,850.43"	"26,946.64"	"26,782.61"	"26,788.10"	"26,788.10"	"2,655,100"
21-Oct-19	"26,852.67"	"26,852.67"	"26,747.62"	"26,827.64"	"26,827.64"	"2,410,300"
18-Oct-19	"27,004.49"	"27,018.25"	"26,770.13"	"26,770.20"	"26,770.20"	"2,889,700"
17-Oct-19	"27,032.38"	"27,112.16"	"26,970.29"	"27,025.88"	"27,025.88"	"2,225,400"
16-Oct-19	"26,972.31"	"27,058.34"	"26,943.29"	"27,001.98"	"27,001.98"	"2,146,600"
15-Oct-19	"26,811.20"	"27,120.11"	"26,811.20"	"27,024.80"	"27,024.80"	"2,455,100"
14-Oct-19	"26,766.43"	"26,874.33"	"26,749.18"	"26,787.36"	"26,787.36"	"1,786,200"
11-Oct-19	"26,694.20"	"27,013.97"	"26,694.20"	"26,816.59"	"26,816.59"	"2,820,800"
10-Oct-19	"26,317.35"	"26,603.31"	"26,314.51"	"26,496.67"	"26,496.67"	"2,176,800"
9-Oct-19	"26,308.23"	"26,424.31"	"26,249.75"	"26,346.01"	"26,346.01"	"1,900,600"
8-Oct-19	"26,276.59"	"26,421.81"	"26,139.80"	"26,164.04"	"26,164.04"	"2,445,900"
7-Oct-19	"26,502.33"	"26,655.84"	"26,424.54"	"26,478.02"	"26,478.02"	"1,952,000"
4-Oct-19	"26,271.70"	"26,590.74"	"26,271.70"	"26,573.72"	"26,573.72"	"2,213,100"
3-Oct-19	"26,039.02"	"26,205.20"	"25,743.46"	"26,201.04"	"26,201.04"	"2,416,100"
2-Oct-19	"26,425.86"	"26,438.04"	"25,974.12"	"26,078.62"	"26,078.62"	"3,096,400"
1-Oct-19	"26,962.54"	"27,046.21"	"26,562.22"	"26,573.04"	"26,573.04"	"2,601,100"
30-Sep-19	"26,852.33"	"26,998.86"	"26,852.33"	"26,916.83"	"26,916.83"	"2,226,800"
27-Sep-19	"26,987.26"	"27,012.54"	"26,715.82"	"26,820.25"	"26,820.25"	"2,177,800"
26-Sep-19	"27,004.11"	"27,015.07"	"26,803.84"	"26,891.12"	"26,891.12"	"2,291,800"
25-Sep-19	"26,866.71"	"27,016.56"	"26,755.86"	"26,970.71"	"26,970.71"	"2,372,200"
24-Sep-19	"27,034.07"	"27,079.68"	"26,704.96"	"26,807.77"	"26,807.77"	"3,017,500"
23-Sep-19	"26,851.45"	"27,011.07"	"26,831.34"	"26,949.99"	"26,949.99"	"2,042,400"
20-Sep-19	"27,102.18"	"27,194.75"	"26,926.68"	"26,935.07"	"26,935.07"	"4,976,400"
19-Sep-19	"27,186.05"	"27,272.17"	"27,064.21"	"27,094.79"	"27,094.79"	"2,123,600"
18-Sep-19	"27,075.39"	"27,161.93"	"26,899.15"	"27,147.08"	"27,147.08"	"2,128,600"
17-Sep-19	"27,010.12"	"27,110.80"	"26,984.14"	"27,110.80"	"27,110.80"	"2,235,800"
16-Sep-19	"27,146.06"	"27,172.87"	"27,032.56"	"27,076.82"	"27,076.82"	"2,206,200"
13-Sep-19	"27,216.67"	"27,277.55"	"27,193.95"	"27,219.52"	"27,219.52"	"2,552,600"
12-Sep-19	"27,197.32"	"27,306.73"	"27,105.01"	"27,182.45"	"27,182.45"	"2,500,100"
11-Sep-19	"26,928.05"	"27,137.04"	"26,885.48"	"27,137.04"	"27,137.04"	"2,725,900"
10-Sep-19	"26,805.83"	"26,909.43"	"26,717.05"	"26,909.43"	"26,909.43"	"3,223,400"
9-Sep-19	"26,866.23"	"26,900.83"	"26,762.18"	"26,835.51"	"26,835.51"	"2,731,200"
6-Sep-19	"26,790.25"	"26,860.87"	"26,708.39"	"26,797.46"	"26,797.46"	"2,097,000"
5-Sep-19	"26,603.15"	"26,836.30"	"26,603.15"	"26,728.15"	"26,728.15"	"2,566,700"
4-Sep-19	"26,301.99"	"26,362.35"	"26,244.44"	"26,355.47"	"26,355.47"	"2,027,100"
3-Sep-19	"26,198.26"	"26,198.26"	"25,978.22"	"26,118.02"	"26,118.02"	"2,232,100"
30-Aug-19	"26,476.39"	"26,514.62"	"26,295.59"	"26,403.28"	"26,403.28"	"2,161,600"
29-Aug-19	"26,249.09"	"26,408.84"	"26,185.71"	"26,362.25"	"26,362.25"	"2,086,500"
28-Aug-19	"25,712.99"	"26,041.57"	"25,637.43"	"26,036.10"	"26,036.10"	"2,070,700"
27-Aug-19	"26,014.46"	"26,054.02"	"25,721.85"	"25,777.90"	"25,777.90"	"2,635,300"
26-Aug-19	"25,826.05"	"25,941.25"	"25,716.39"	"25,898.83"	"25,898.83"	"2,227,800"
23-Aug-19	"26,134.21"	"26,320.29"	"25,507.18"	"25,628.90"	"25,628.90"	"3,642,600"
22-Aug-19	"26,271.64"	"26,388.78"	"26,099.01"	"26,252.24"	"26,252.24"	"2,228,100"
21-Aug-19	"26,145.36"	"26,268.32"	"26,141.77"	"26,202.73"	"26,202.73"	"2,087,900"
20-Aug-19	"26,086.86"	"26,160.12"	"25,952.00"	"25,962.44"	"25,962.44"	"2,381,000"
19-Aug-19	"26,020.06"	"26,222.32"	"26,020.06"	"26,135.79"	"26,135.79"	"2,526,400"
16-Aug-19	"25,678.17"	"25,929.65"	"25,678.17"	"25,886.01"	"25,886.01"	"2,762,100"
15-Aug-19	"25,514.25"	"25,639.69"	"25,339.60"	"25,579.39"	"25,579.39"	"3,326,000"
14-Aug-19	"26,035.08"	"26,035.08"	"25,471.59"	"25,479.42"	"25,479.42"	"3,522,500"
13-Aug-19	"25,888.88"	"26,426.97"	"25,833.25"	"26,279.91"	"26,279.91"	"3,089,000"
12-Aug-19	"26,169.91"	"26,178.95"	"25,824.94"	"25,896.44"	"25,896.44"	"1,993,900"
9-Aug-19	"26,337.09"	"26,413.36"	"26,097.64"	"26,287.44"	"26,287.44"	"2,402,600"
8-Aug-19	"26,086.52"	"26,383.61"	"26,038.10"	"26,378.19"	"26,378.19"	"2,825,300"
7-Aug-19	"25,814.22"	"26,073.21"	"25,440.39"	"26,007.07"	"26,007.07"	"3,447,900"
6-Aug-19	"25,810.62"	"26,038.68"	"25,710.87"	"26,029.52"	"26,029.52"	"3,181,600"
5-Aug-19	"26,259.23"	"26,259.23"	"25,523.38"	"25,717.74"	"25,717.74"	"4,222,400"
2-Aug-19	"26,528.66"	"26,570.02"	"26,249.22"	"26,485.01"	"26,485.01"	"3,276,400"
1-Aug-19	"26,879.86"	"27,175.59"	"26,548.71"	"26,583.42"	"26,583.42"	"3,863,200"
31-Jul-19	"27,244.67"	"27,281.65"	"26,719.60"	"26,864.27"	"26,864.27"	"3,851,500"
30-Jul-19	"27,145.39"	"27,224.36"	"27,069.86"	"27,198.02"	"27,198.02"	"2,932,500"
29-Jul-19	"27,192.24"	"27,275.85"	"27,178.06"	"27,221.35"	"27,221.35"	"2,508,500"
26-Jul-19	"27,166.00"	"27,213.70"	"27,123.25"	"27,192.45"	"27,192.45"	"2,336,500"
25-Jul-19	"27,247.39"	"27,298.43"	"27,062.48"	"27,140.98"	"27,140.98"	"2,414,200"
24-Jul-19	"27,262.24"	"27,291.04"	"27,191.12"	"27,269.97"	"27,269.97"	"2,443,200"
23-Jul-19	"27,231.86"	"27,368.81"	"27,204.58"	"27,349.19"	"27,349.19"	"2,488,500"
22-Jul-19	"27,174.18"	"27,227.77"	"27,088.90"	"27,171.90"	"27,171.90"	"2,163,100"
19-Jul-19	"27,246.38"	"27,342.96"	"27,145.78"	"27,154.20"	"27,154.20"	"2,876,900"
18-Jul-19	"27,191.98"	"27,266.81"	"27,068.79"	"27,222.97"	"27,222.97"	"2,160,700"
17-Jul-19	"27,320.91"	"27,343.06"	"27,218.38"	"27,219.85"	"27,219.85"	"1,939,300"
16-Jul-19	"27,349.32"	"27,398.68"	"27,290.24"	"27,335.63"	"27,335.63"	"2,260,000"
15-Jul-19	"27,364.69"	"27,364.69"	"27,294.17"	"27,359.16"	"27,359.16"	"1,997,300"
12-Jul-19	"27,139.49"	"27,333.79"	"27,135.45"	"27,332.03"	"27,332.03"	"2,483,900"
11-Jul-19	"26,950.16"	"27,088.45"	"26,916.32"	"27,088.08"	"27,088.08"	"2,523,000"
10-Jul-19	"26,851.96"	"26,983.45"	"26,813.11"	"26,860.20"	"26,860.20"	"2,079,900"
9-Jul-19	"26,725.12"	"26,807.70"	"26,665.57"	"26,783.49"	"26,783.49"	"2,183,300"
8-Jul-19	"26,835.64"	"26,839.14"	"26,744.87"	"26,806.14"	"26,806.14"	"2,142,900"
5-Jul-19	"26,867.75"	"26,950.81"	"26,733.33"	"26,922.12"	"26,922.12"	"1,921,700"
3-Jul-19	"26,832.32"	"26,966.00"	"26,831.44"	"26,966.00"	"26,966.00"	"1,498,400"
2-Jul-19	"26,719.53"	"26,787.56"	"26,632.65"	"26,786.68"	"26,786.68"	"2,192,700"
1-Jul-19	"26,805.86"	"26,890.64"	"26,616.21"	"26,717.43"	"26,717.43"	"2,676,700"
28-Jun-19	"26,605.93"	"26,638.35"	"26,522.27"	"26,599.96"	"26,599.96"	"4,993,500"
27-Jun-19	"26,523.72"	"26,607.24"	"26,465.32"	"26,526.58"	"26,526.58"	"2,469,300"
26-Jun-19	"26,599.42"	"26,660.04"	"26,536.33"	"26,536.82"	"26,536.82"	"2,743,400"
25-Jun-19	"26,731.61"	"26,752.31"	"26,527.66"	"26,548.22"	"26,548.22"	"2,821,600"
24-Jun-19	"26,727.61"	"26,806.52"	"26,723.37"	"26,727.54"	"26,727.54"	"2,323,900"
21-Jun-19	"26,749.12"	"26,907.37"	"26,705.87"	"26,719.13"	"26,719.13"	"4,855,600"
20-Jun-19	"26,665.38"	"26,798.63"	"26,539.69"	"26,753.17"	"26,753.17"	"2,781,700"
19-Jun-19	"26,490.16"	"26,569.75"	"26,415.05"	"26,504.00"	"26,504.00"	"2,409,500"
18-Jun-19	"26,228.90"	"26,527.19"	"26,227.80"	"26,465.54"	"26,465.54"	"2,734,900"
17-Jun-19	"26,108.53"	"26,165.78"	"26,049.80"	"26,112.53"	"26,112.53"	"1,995,000"
14-Jun-19	"26,076.36"	"26,162.28"	"25,988.09"	"26,089.61"	"26,089.61"	"2,080,200"
13-Jun-19	"26,036.94"	"26,146.91"	"25,995.71"	"26,106.77"	"26,106.77"	"2,134,000"
12-Jun-19	"26,040.30"	"26,082.10"	"25,958.66"	"26,004.83"	"26,004.83"	"2,236,900"
11-Jun-19	"26,180.59"	"26,248.67"	"25,998.87"	"26,048.51"	"26,048.51"	"2,534,900"
10-Jun-19	"26,090.22"	"26,210.61"	"26,054.31"	"26,062.68"	"26,062.68"	"2,492,800"
7-Jun-19	"25,768.72"	"26,072.75"	"25,768.72"	"25,983.94"	"25,983.94"	"2,630,100"
6-Jun-19	"25,567.45"	"25,800.30"	"25,518.05"	"25,720.66"	"25,720.66"	"2,480,700"
5-Jun-19	"25,451.00"	"25,544.66"	"25,373.58"	"25,539.57"	"25,539.57"	"2,626,600"
4-Jun-19	"24,962.82"	"25,343.77"	"24,962.82"	"25,332.18"	"25,332.18"	"2,816,900"
3-Jun-19	"24,830.16"	"24,935.21"	"24,680.57"	"24,819.78"	"24,819.78"	"3,282,400"
31-May-19	"25,046.31"	"25,046.31"	"24,809.51"	"24,815.04"	"24,815.04"	"2,922,300"
30-May-19	"25,139.94"	"25,218.54"	"25,066.75"	"25,169.88"	"25,169.88"	"2,152,400"
29-May-19	"25,231.46"	"25,231.46"	"24,938.24"	"25,126.41"	"25,126.41"	"2,989,300"
28-May-19	"25,616.55"	"25,717.63"	"25,342.28"	"25,347.77"	"25,347.77"	"3,589,800"
24-May-19	"25,551.07"	"25,670.81"	"25,496.20"	"25,585.69"	"25,585.69"	"2,013,700"
23-May-19	"25,657.99"	"25,657.99"	"25,328.09"	"25,490.47"	"25,490.47"	"3,169,400"
22-May-19	"25,818.46"	"25,878.21"	"25,755.11"	"25,776.61"	"25,776.61"	"2,417,600"
21-May-19	"25,782.34"	"25,898.27"	"25,779.61"	"25,877.33"	"25,877.33"	"2,608,700"
20-May-19	"25,655.31"	"25,751.71"	"25,560.55"	"25,679.90"	"25,679.90"	"2,795,600"
17-May-19	"25,719.95"	"25,948.74"	"25,657.78"	"25,764.00"	"25,764.00"	"2,837,600"
16-May-19	"25,692.14"	"25,957.63"	"25,692.14"	"25,862.68"	"25,862.68"	"3,209,600"
15-May-19	"25,400.13"	"25,724.89"	"25,341.94"	"25,648.02"	"25,648.02"	"2,707,200"
14-May-19	"25,384.03"	"25,688.96"	"25,384.03"	"25,532.05"	"25,532.05"	"2,915,700"
13-May-19	"25,568.06"	"25,568.06"	"25,222.51"	"25,324.99"	"25,324.99"	"3,612,400"
10-May-19	"25,763.72"	"26,019.32"	"25,469.86"	"25,942.37"	"25,942.37"	"2,945,800"
9-May-19	"25,878.85"	"25,884.89"	"25,517.39"	"25,828.36"	"25,828.36"	"3,347,600"
8-May-19	"25,933.79"	"26,118.10"	"25,889.41"	"25,967.33"	"25,967.33"	"2,764,200"
7-May-19	"26,276.90"	"26,276.90"	"25,789.71"	"25,965.09"	"25,965.09"	"3,349,600"
6-May-19	"26,160.62"	"26,476.27"	"26,033.95"	"26,438.48"	"26,438.48"	"2,830,200"
3-May-19	"26,379.14"	"26,534.96"	"26,370.09"	"26,504.95"	"26,504.95"	"2,489,000"
2-May-19	"26,407.15"	"26,454.69"	"26,180.36"	"26,307.79"	"26,307.79"	"2,876,100"
1-May-19	"26,639.06"	"26,689.39"	"26,426.38"	"26,430.14"	"26,430.14"	"3,038,500"
30-Apr-19	"26,594.56"	"26,614.04"	"26,419.47"	"26,592.91"	"26,592.91"	"3,403,200"
29-Apr-19	"26,559.87"	"26,602.54"	"26,520.75"	"26,554.39"	"26,554.39"	"2,794,500"
26-Apr-19	"26,454.62"	"26,543.56"	"26,392.55"	"26,543.33"	"26,543.33"	"3,172,900"
25-Apr-19	"26,426.37"	"26,536.48"	"26,310.28"	"26,462.08"	"26,462.08"	"2,967,300"
24-Apr-19	"26,652.56"	"26,680.58"	"26,582.86"	"26,597.05"	"26,597.05"	"2,833,700"
23-Apr-19	"26,513.83"	"26,695.96"	"26,503.56"	"26,656.39"	"26,656.39"	"3,116,900"
22-Apr-19	"26,510.77"	"26,553.05"	"26,458.61"	"26,511.05"	"26,511.05"	"2,325,700"
18-Apr-19	"26,463.37"	"26,602.42"	"26,444.53"	"26,559.54"	"26,559.54"	"3,328,500"
17-Apr-19	"26,468.53"	"26,501.02"	"26,391.86"	"26,449.54"	"26,449.54"	"3,677,800"
16-Apr-19	"26,482.19"	"26,530.71"	"26,397.19"	"26,452.66"	"26,452.66"	"3,023,400"
15-Apr-19	"26,407.76"	"26,424.85"	"26,316.42"	"26,384.77"	"26,384.77"	"2,506,200"
